,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
607,A758183,2017-09-12 14:43:00,7901 Metrololis Dr,Austin,TX,Stray,Normal,Male,2016-09-12 14:43:00,4,2,29,True,Labrador Retriever,Mix,Brown,None,Fletcher
608,A732427,2016-08-07 14:10:00,E Riverside Dr & Wickersham Ln,Austin,TX,Stray,Normal,Female,2014-08-07 14:10:00,6,4,4,True,Miniature Schnauzer,Miniature Poodle,Gray,None,Tina
609,A798104,2019-06-21 14:45:00,Outside Jurisdiction,None,None,Stray,Injured,Female,2013-06-21 14:45:00,7,5,20,True,Pointer,Beagle,White,Brown,Lily
610,A711096,2017-03-10 15:11:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-03-10 15:11:00,7,9,1,True,American Staffordshire Terrier,Mix,Blue,White,Schatzi
611,A667174,2013-11-13 18:56:00,Forest Wood/Dittmar,Austin,TX,Stray,Normal,Male,2005-11-13 18:56:00,15,0,27,True,Chihuahua Shorthair,Mix,Tan,White,Rusty
612,A682807,2014-07-03 12:29:00,600 W Carrie Manor St,Travis,TX,Stray,Normal,Male,2014-03-03 12:29:00,6,9,8,True,German Shepherd,Mix,Black,Brown,Kent
613,A810107,2019-12-31 11:12:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2019-10-31 11:12:00,1,1,11,True,Collie Smooth,Mix,Tricolor,None,Daisy
614,A738231,2016-11-11 13:54:00,10100 Wolftrap Dr,Austin,TX,Stray,Normal,Female,2011-11-11 13:54:00,9,1,0,True,Dachshund,Mix,Tricolor,None,Olive
615,A788104,2019-01-26 14:04:00,14200 Ranch Road 620,Austin,TX,Stray,Normal,Male,2009-01-26 14:04:00,11,10,15,True,Beagle,Mix,Tricolor,Brown,Beaux
616,A692109,2014-11-14 15:59:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-11-14 15:59:00,8,0,27,True,German Shepherd,Mix,Tricolor,None,Ada
617,A797883,2019-06-19 07:34:00,Parmer Lane,Austin,TX,Stray,Sick,Female,2018-09-19 07:34:00,2,2,22,False,Standard Schnauzer,None,Gray,White,None
618,A712578,2015-09-25 13:50:00,None,Austin,TX,Owner Surrender,Normal,Female,2014-09-25 13:50:00,6,2,16,True,Papillon,Mix,White,None,Lily
619,A742314,2017-01-22 11:29:00,None,Austin,TX,Owner Surrender,Normal,Male,2016-01-22 11:29:00,4,10,19,True,Labrador Retriever,Beagle,Black,None,Bearry
620,A684798,2014-07-28 18:00:00,Autumn Bay Dr And Montezuma St,Austin,TX,Stray,Normal,Female,2010-07-28 18:00:00,10,4,12,True,Chihuahua Shorthair,Mix,Tricolor,None,Lexi
621,A779715,2019-03-07 15:52:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-03-07 15:52:00,3,9,4,False,Staffordshire,None,Fawn,White,Shorty
622,A685223,2014-08-04 13:00:00,None,Austin,TX,Owner Surrender,Normal,Female,2008-08-04 13:00:00,12,4,7,True,German Shepherd,Mix,Black,Tan,Hana
623,A687473,2014-09-05 10:00:00,16403 Summit,Travis,TX,Stray,Sick,Male,2014-08-05 10:00:00,6,4,6,True,Pit Bull,Mix,Black,None,None
624,A690875,2014-10-27 15:24:00,183/Mlk,Austin,TX,Stray,Normal,Female,2014-04-27 15:24:00,6,7,14,True,Labrador Retriever,Border Collie,Black,White,Domino
625,A758038,2017-09-10 14:05:00,7100 Colony Park Drive,Austin,TX,Stray,Normal,Female,2016-09-10 14:05:00,4,3,1,True,Siberian Husky,Mix,Black,White,None
626,A816347,2020-04-15 09:13:00,2250 Ridgemont Drive,Austin,TX,Public Assist,Normal,Male,2020-02-15 09:13:00,0,9,26,False,Bloodhound,None,Brown,White,Beau
627,A694101,2014-12-20 10:50:00,5118 Heflin Ln,Austin,TX,Stray,Normal,Female,2011-12-20 10:50:00,8,11,21,True,Jack Russell Terrier,Mix,Tricolor,None,Bella
628,A691803,2014-11-09 17:53:00,1156 W Cesar Chavez St,Austin,TX,Stray,Normal,Female,2011-11-09 17:53:00,9,1,1,True,Toy Fox Terrier,Mix,White,Black,Polly
629,A742326,2017-01-19 18:06:00,11906 Whitewing,Austin,TX,Public Assist,Normal,Female,2013-01-19 18:06:00,7,10,21,True,Labrador Retriever,Mix,Black,None,Kayla
630,A711896,2015-09-13 12:59:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-07-13 12:59:00,5,4,28,True,Labrador Retriever,Rhod Ridgeback,Tan,White,Canela
631,A687800,2014-09-10 11:08:00,3300 Killingsworth Ln. #307,Pflugerville,TX,Owner Surrender,Normal,Male,2011-09-10 11:08:00,9,3,1,True,Dachshund,Chihuahua Shorthair,White,Tan,Kaden
632,A664941,2015-04-12 12:49:00,Webberville Road & East 12Th Street,Austin,TX,Public Assist,Normal,Female,2010-04-12 12:49:00,10,7,29,True,Pit Bull,Mix,Red,White,Tequila
633,A812834,2020-01-29 14:47:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-01-29 14:47:00,7,10,12,False,Siberian Husky,None,Black,White,Echo
634,A705377,2015-06-16 14:38:00,8000 Taza Ln,Travis,TX,Public Assist,Normal,Male,2014-06-16 14:38:00,6,5,25,True,Chihuahua Shorthair,Mix,Tan,White,Oso
635,A730870,2018-01-21 14:20:00,East Slaughter And Bluff Springs,Austin,TX,Stray,Normal,Female,2016-01-21 14:20:00,4,10,20,False,Shih Tzu,None,Black,White,Oreo
636,A764949,2018-01-09 16:29:00,West Dittmar And Dempsey Lane,Austin,TX,Stray,Normal,Male,2017-11-09 16:29:00,3,1,2,True,Labrador Retriever,Mix,White,Brown,None
637,A816806,2020-04-28 13:24:00,9604 Bock Road,Mustang Ridge,TX,Stray,Normal,Female,2020-03-28 13:24:00,0,8,13,True,Labrador Retriever,Mix,Brown,White,None
638,A674012,2014-03-05 21:22:00,2815 E 71,Austin,TX,Stray,Normal,Male,2012-03-05 21:22:00,8,9,5,False,Australian Cattle Dog,None,Blue Merle,None,Bill
639,A746979,2017-04-12 10:06:00,7601 Daffan Ln,Austin,TX,Owner Surrender,Normal,Male,2016-04-12 10:06:00,4,7,29,True,Chihuahua Shorthair,Mix,Brown Brindle,None,Teddy
640,A759430,2017-10-20 12:33:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-10-20 12:33:00,5,1,21,True,Labrador Retriever,Mix,Black,White,Whitney
641,A758651,2017-09-19 17:36:00,None,Austin,TX,Stray,Normal,Female,2015-09-19 17:36:00,5,2,21,True,Pit Bull,Mix,Brown,White,Harmony
642,A748338,2017-05-03 14:10:00,15100 Stave Oak Lane,Austin,TX,Public Assist,Normal,Female,2014-05-03 14:10:00,6,7,8,True,Dachshund,Mix,Black,Tan,Mia
643,A726117,2016-05-06 15:24:00,6710 Arroyo Seco,Austin,TX,Stray,Normal,Female,2011-05-06 15:24:00,9,7,5,True,Rottweiler,German Shepherd,Black,Tan,Margaret
644,A786674,2019-02-05 15:45:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2017-02-05 15:45:00,3,10,6,True,Australian Shepherd,Mix,Red,White,Max
645,A752120,2017-06-18 12:59:00,Barton Point Drive,Austin,TX,Stray,Normal,Female,2017-05-21 12:59:00,3,6,20,True,Labrador Retriever,Mix,Black,None,Piggy
646,A674023,2014-03-06 10:54:00,8010 N Ih 35,Austin,TX,Stray,Normal,Female,2013-03-06 10:54:00,7,9,5,True,Chihuahua Shorthair,Mix,Red,White,Emma
647,A757624,2017-09-04 14:45:00,Outside Jurisdiction,None,None,Public Assist,Normal,Female,2015-09-04 14:45:00,5,3,7,False,Pit Bull,None,Black,White,Marigold
648,A720321,2017-07-07 13:16:00,None,Austin,TX,Public Assist,Normal,Female,2014-07-07 13:16:00,6,5,4,True,Pit Bull,Mix,Blue,White,Haydee
649,A822139,2020-11-23 14:29:00,7010 West Highway 71,Austin,TX,Stray,Normal,Female,2019-11-23 14:29:00,1,0,18,False,Catahoula,None,White,Brown,Hilo
650,A822138,2020-11-23 14:29:00,7010 West Highway 71,Austin,TX,Stray,Normal,Male,2020-01-23 14:29:00,0,10,18,False,Pit Bull,None,White,None,Friday
651,A826263,2020-11-23 12:58:00,6000 Shepherd Mountain Cove,Austin,TX,Public Assist,Normal,Male,2018-11-23 12:58:00,2,0,18,False,Rottweiler,None,Black,Brown,Diesel
652,A637288,2020-09-17 20:16:00,8800 W Hwy 290,Austin,TX,Public Assist,Normal,Female,2008-09-17 20:16:00,12,2,23,False,Pit Bull,None,Blue,White,None
653,A826291,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Female,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Brown Brindle,White,None
654,A826288,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Black,None,None
655,A826292,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Brown,Black,None
656,A826289,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Brown,White,None
657,A826286,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Tricolor,White,None
658,A825977,2020-11-17 09:37:00,16500 Trevin Cove,Travis,TX,Stray,Normal,Male,2019-11-17 09:37:00,1,0,24,True,Labrador Retriever,Chihuahua Shorthair,Black,White,Cerberus
659,A826293,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Brown,White,None
660,A826287,2020-11-23 16:33:00,7300 Daffan Lane,Austin,TX,Stray,Nursing,Male,2020-11-02 16:33:00,0,1,9,False,Labrador Retriever,None,Black,None,None
661,A784158,2018-11-12 15:26:00,4902 Scarsdale Drive,Austin,TX,Stray,Normal,Female,2018-08-12 15:26:00,2,3,29,True,Pit Bull,Mix,White,Brown Brindle,Julia
662,A702482,2015-05-14 12:47:00,Mcneil Dr & San Felipe Blvd,Austin,TX,Stray,Normal,Male,2014-06-14 12:47:00,6,5,27,True,Basenji,Australian Cattle Dog,Red,White,Cosmo
663,A702501,2015-05-14 15:36:00,6430 S Ih 35 Frontage Rd,Austin,TX,Stray,Normal,Female,2013-05-14 15:36:00,7,6,27,True,Pit Bull,Boxer,Tan,White,Phat Phat
664,A726708,2019-09-08 11:54:00,Hammermill Run,Austin,TX,Stray,Normal,Male,2008-09-08 11:54:00,12,3,3,True,Lhasa Apso,Mix,Black,White,Peluche
665,A789316,2019-02-19 12:04:00,None,Austin,TX,Owner Surrender,Normal,Female,2010-02-19 12:04:00,10,9,22,False,Pomeranian,None,Red,None,Honey
666,A724243,2016-04-14 15:10:00,7807 Linden Road,Travis,TX,Stray,Normal,Male,2015-08-14 15:10:00,5,3,27,True,Shih Tzu,Chihuahua Shorthair,White,Black,Walker
667,A784375,2018-11-15 11:07:00,Airline Terrace And Viewing Place,Austin,TX,Stray,Normal,Female,2017-11-15 11:07:00,3,0,26,True,Miniature Schnauzer,Yorkshire Terrier,Black,Brown,None
668,A788881,2019-02-10 16:32:00,Mckenzie Road And Fm 973,Austin,TX,Stray,Normal,Male,2016-02-10 16:32:00,4,10,1,True,American Pit Bull Terrier,Mix,Blue Tiger,White,Friend
669,A705601,2015-06-19 13:49:00,Merrilltown Dr And Noya Dr,Austin,TX,Stray,Normal,Male,2013-06-19 13:49:00,7,5,22,True,American Bulldog,Mix,White,Tan,Hank
670,A757879,2017-09-07 17:20:00,8507 Bluff Springs Rd,Austin,TX,Stray,Normal,Female,2017-07-07 17:20:00,3,5,3,True,Plott Hound,Mix,Black Brindle,None,Dallas
671,A750594,2017-05-29 13:04:00,Briarton Dr And Thaxton Rd,Austin,TX,Stray,Normal,Female,2010-05-29 13:04:00,10,6,12,True,Shih Tzu,Mix,Cream,Black,Gigi
672,A796595,2019-06-03 12:43:00,8700 Lucinda,Travis,TX,Stray,Normal,Female,2019-03-03 12:43:00,1,9,8,True,Labrador Retriever,Great Pyrenees,White,Black,None
673,A757675,2017-09-06 12:31:00,None,Austin,TX,Public Assist,Normal,Male,2010-09-06 12:31:00,10,3,5,False,Miniature Schnauzer,None,Gray,None,Bauer
674,A653297,2019-12-31 11:10:00,East Riverside Drive And Wickersham,Austin,TX,Stray,Normal,Female,2009-12-31 11:10:00,10,11,11,False,Rat Terrier,None,Tricolor,None,Flor
675,A758780,2017-09-21 17:13:00,400 West Anderson,Austin,TX,Stray,Normal,Female,2015-09-21 17:13:00,5,2,19,True,Rat Terrier,Mix,Black,White,Tilly
676,A772015,2018-05-13 15:50:00,6803 A Blue Dawn Trail,Austin,TX,Stray,Normal,Female,2012-05-13 15:50:00,8,6,28,True,Norfolk Terrier,Chihuahua Shorthair,Tan,White,Daisy Mae
677,A738040,2016-11-08 17:38:00,None,Austin,TX,Public Assist,Normal,Female,2013-11-08 17:38:00,7,1,2,True,German Shepherd,Mix,Tan,White,Coda
678,A732105,2016-08-07 13:18:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2010-08-07 13:18:00,10,4,4,True,German Shepherd,Mix,Black,Tan,Willa
679,A762803,2017-11-27 16:24:00,6118 Fairway Street,Austin,TX,Stray,Normal,Male,2017-03-27 16:24:00,3,8,14,True,Labrador Retriever,Pointer,White,Black,None
680,A713234,2016-05-05 17:21:00,4106 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2015-05-05 17:21:00,5,7,5,True,Pit Bull,Mix,Blue Cream,White,Cobes
681,A739237,2016-11-29 15:22:00,11609 Raymond C. Ewry,Austin,TX,Public Assist,Aged,Female,2008-11-29 15:22:00,12,0,12,True,Beagle,Mix,Tricolor,None,Little Bit
682,A771401,2018-05-04 14:13:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-12-04 14:13:00,3,0,7,True,Chihuahua Shorthair,Mix,Black,White,Molly
683,A804245,2019-09-12 11:38:00,1807 West Slaughter Lane,Austin,TX,Stray,Normal,Male,2018-09-12 11:38:00,2,2,29,False,Smooth Fox Terrier,None,Black Brindle,White,None
684,A759449,2017-10-02 10:08:00,Merrilltown Drive And Mopac Expressway,Austin,TX,Stray,Normal,Male,2017-03-02 10:08:00,3,9,9,True,Pit Bull,Mix,Red,White,Shelby
685,A764450,2017-12-30 13:04:00,Garcreek Circle And Riverstone Drive,Austin,TX,Stray,Normal,Female,2015-12-30 13:04:00,4,11,11,True,Labrador Retriever,Mix,Black,Black,Cake
686,A767244,2018-02-25 16:17:00,East 7Th Street,Austin,TX,Stray,Normal,Male,2017-12-25 16:17:00,2,11,16,True,Border Collie,Mix,Black,White,Cooper
687,A799024,2019-07-03 12:40:00,4508 Norwood Ln,Austin,TX,Stray,Normal,Female,2019-02-03 12:40:00,1,10,8,False,German Shepherd,None,Black,Brown,Coco
688,A754171,2017-07-16 18:22:00,7112 Ed Bluestein Blvd,Austin,TX,Public Assist,Normal,Male,2015-07-16 18:22:00,5,4,24,True,Miniature Pinscher,Yorkshire Terrier,Black,Brown,Tramp
689,A745757,2017-03-23 13:09:00,6707 Point North,Austin,TX,Stray,Normal,Male,2016-10-23 13:09:00,4,1,18,True,Rhod Ridgeback,Labrador Retriever,Red,Black,Dexter
690,A799287,2019-07-06 17:09:00,None,Travis,TX,Owner Surrender,Nursing,Female,2019-06-15 17:09:00,1,5,25,True,Labrador Retriever,Mix,Brown,White,Lady
691,A785591,2019-03-15 12:56:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-03-15 12:56:00,2,8,26,True,Labrador Retriever,Mix,Brown,White,Luke
692,A719808,2016-01-28 11:56:00,11819 Edward St,Travis,TX,Stray,Normal,Male,2016-01-28 11:56:00,4,10,13,True,Queensland Heeler,Mix,Buff,None,Riggs
693,A750777,2017-06-04 16:07:00,4125 Saldelia Trl,Austin,TX,Public Assist,Normal,Male,2015-06-04 16:07:00,5,6,7,True,Rat Terrier,Mix,White,Black,Jj
694,A749812,2017-05-19 19:00:00,7400 Us-290,Austin,TX,Public Assist,Normal,Female,2017-03-19 19:00:00,3,8,21,True,Labrador Retriever,Mix,Black,None,None
695,A705868,2015-06-22 12:11:00,22009 Hogeye Rd,Austin,TX,Stray,Normal,Male,2015-01-22 12:11:00,5,10,19,True,Golden Retriever,Mix,Red,None,Izzy
696,A759775,2017-10-07 12:38:00,1620 Old Lockhart Road,Travis,TX,Stray,Normal,Male,2017-09-07 12:38:00,3,3,4,True,Border Collie,Mix,White,Black,Scout
697,A675319,2014-03-26 11:20:00,Wolf Ln And 71,Travis,TX,Stray,Normal,Male,2013-11-26 11:20:00,7,0,15,True,Mastiff,Rottweiler,Red,White,None
698,A702056,2015-05-08 15:20:00,Turnstone And Pleasant Valley,Austin,TX,Stray,Normal,Male,2014-10-08 15:20:00,6,2,3,True,Border Collie,Mix,Black,White,Monty
699,A675509,2014-03-28 14:22:00,14400 Harris Ridge Blvd,Travis,TX,Stray,Normal,Male,2012-03-28 14:22:00,8,8,13,True,Pit Bull,Mix,Chocolate,None,Dwight
700,A689474,2014-10-04 14:00:00,Hwy 183 And Duval Rd,Austin,TX,Stray,Normal,Male,2014-08-04 14:00:00,6,4,7,True,Dachshund Wirehair,Border Terrier,Brown,None,None
701,A671864,2014-01-31 14:09:00,Park At The Woodlands Dr & Quick Stream,Austin,TX,Stray,Normal,Male,2004-01-31 14:09:00,16,10,11,True,Golden Retriever,Mix,Gold,White,Krash
702,A675255,2014-03-25 15:48:00,5201 Ross Rd,Del Valle,TX,Stray,Normal,Female,2013-03-25 15:48:00,7,8,16,False,German Shepherd,None,Black,Buff,Sandy
703,A718538,2016-01-01 16:50:00,1601 Miriam Ave,Austin,TX,Stray,Normal,Male,2013-01-01 16:50:00,7,11,10,True,Irish Wolfhound,Mix,Tan,Brown,Dollar
704,A738277,2016-11-12 10:55:00,4411 Whispering Valley,Austin,TX,Public Assist,Normal,Male,2007-11-12 10:55:00,13,0,29,True,Chihuahua Shorthair,Mix,Tan,None,Paco
705,A764599,2018-01-01 12:04:00,10506 Barr Ln,Travis,TX,Public Assist,Normal,Female,2013-01-01 12:04:00,7,11,10,True,Labrador Retriever,Mix,White,Tan,Andy
706,A792072,2019-04-05 12:57:00,Riverside And Highway 71,Austin,TX,Stray,Normal,Male,2018-09-05 12:57:00,2,3,6,True,Jack Russell Terrier,Mix,Brown,None,Langdon
707,A721336,2016-02-24 18:30:00,6500 E William Cannon Dr,Austin,TX,Stray,Normal,Male,2013-02-24 18:30:00,7,9,16,True,Chihuahua Shorthair,Mix,Brown,None,Jb
708,A767536,2018-04-29 13:10:00,14000 Westall Street,Austin,TX,Stray,Normal,Female,2017-04-29 13:10:00,3,7,12,True,German Shepherd,Mix,Brown,Tan,Storm
709,A741782,2017-01-08 17:24:00,N Interstate 35 Frontage Rd And E Braker Ln,Austin,TX,Stray,Normal,Female,2016-12-08 17:24:00,4,0,2,True,Labrador Retriever,Mix,Black,White,Onyx
710,A669310,2016-04-15 10:33:00,6808 Montana St,Austin,TX,Public Assist,Normal,Female,2011-04-15 10:33:00,9,7,26,True,German Shepherd,Mix,Brown,Black,Dina
711,A813744,2020-02-17 23:42:00,9500 Dessau,Austin,TX,Stray,Normal,Female,2017-02-17 23:42:00,3,9,23,True,German Shepherd,Cardigan Welsh Corgi,Tan,Black,Lulu
712,A695626,2016-12-10 15:44:00,E Riverside Dr & S Pleasant Valley Rd,Austin,TX,Stray,Normal,Female,2007-12-10 15:44:00,13,0,1,True,Labrador Retriever,Mix,Black,None,Jenny
713,A714941,2018-05-21 14:46:00,5109 Ponciana Drive,Austin,TX,Stray,Normal,Female,2014-05-21 14:46:00,6,6,20,True,Chihuahua Shorthair,Mix,Tan,None,Renee
714,A704396,2015-06-04 12:36:00,Netleaf Rd And Mossycup Ln,Austin,TX,Stray,Normal,Male,2014-06-04 12:36:00,6,6,7,True,Chihuahua Shorthair,Mix,Tan,None,Chico
715,A590330,2014-03-14 02:56:00,14707 Noya Dr,Travis,TX,Public Assist,Injured,Female,2005-03-14 02:56:00,15,8,27,True,Australian Cattle Dog,Mix,Black,Blue,Donut
716,A803009,2019-09-29 16:59:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2018-11-29 16:59:00,2,0,12,True,Labrador Retriever,Beagle,Tan,White,Kayla
717,A733333,2016-08-20 13:14:00,116 E Parsons St,Austin,TX,Stray,Normal,Male,2015-08-20 13:14:00,5,3,21,True,Labrador Retriever,Mix,White,None,Dallas
718,A672187,2014-04-11 13:08:00,None,Austin,TX,Owner Surrender,Normal,Female,2004-04-11 13:08:00,16,8,0,True,Miniature Schnauzer,Mix,Silver,None,Gracie
719,A559953,2015-07-20 11:11:00,1414 Gorham Street,Austin,TX,Stray,Normal,Female,2005-07-20 11:11:00,15,4,21,True,Labrador Retriever,Mix,Black,None,Midnight
720,A734095,2016-09-01 12:53:00,19304 Black Manor Rd,Travis,TX,Stray,Normal,Female,2015-09-01 12:53:00,5,3,10,True,Labrador Retriever,German Shepherd,Brown,White,Cinnamon
721,A805846,2019-10-02 16:21:00,900 Rocking Spur Cove,Travis,TX,Stray,Normal,Male,2009-10-02 16:21:00,11,2,9,True,Bruss Griffon,Mix,Tan,None,Gordon
722,A728737,2016-06-07 17:51:00,5906 Melody Ln,Austin,TX,Stray,Injured,Male,2016-05-07 17:51:00,4,7,3,True,Wire Hair Fox Terrier,Mix,White,Brown,None
723,A764057,2017-12-20 17:31:00,11215 Research Boulevard,Austin,TX,Stray,Normal,Female,2016-12-20 17:31:00,3,11,20,True,Australian Cattle Dog,Rhod Ridgeback,Tan,Black,Darla
724,A761366,2017-11-03 13:14:00,7610 Cameron Road #2110,Austin,TX,Public Assist,Normal,Female,2015-11-03 13:14:00,5,1,8,True,German Shepherd,Mix,Brown,Black,Kadee
725,A730668,2016-07-08 11:48:00,7201 Levander Loop,Austin,TX,Stray,Normal,Female,2011-07-08 11:48:00,9,5,3,True,Chihuahua Shorthair,Mix,Tan,None,Penelope
726,A763394,2017-12-09 12:30:00,Chaparral Trail And Palo Blanco Lane,Austin,TX,Stray,Normal,Male,2014-12-09 12:30:00,6,0,2,True,Pit Bull,Mix,Black,White,Stitch
727,A753390,2017-07-05 16:54:00,21707 Hog Eye Dr,Manor,TX,Public Assist,Normal,Male,2015-07-05 16:54:00,5,5,6,True,Chihuahua Longhair,Dachshund Wirehair,Black,None,L.D.
728,A704514,2015-06-05 17:11:00,5525 Foxfield Ln,Travis,TX,Stray,Normal,Female,2010-06-05 17:11:00,10,6,5,True,Labrador Retriever,Mix,Black,White,Java
729,A789472,2019-02-22 11:08:00,Parmer Lane,Austin,TX,Stray,Normal,Female,2018-02-22 11:08:00,2,9,19,True,Chihuahua Shorthair,Dachshund,Black,Brown,Lucy
730,A568668,2019-12-14 16:21:00,Stuart Circle And Jain Lane,Austin,TX,Stray,Aged,Female,2005-12-14 16:21:00,14,11,27,False,Chihuahua Shorthair,None,Brown,None,Rosie
731,A808040,2019-11-03 13:11:00,None,Manor,TX,Owner Surrender,Normal,Male,2019-09-03 13:11:00,1,3,8,True,Miniature Pinscher,Mix,Black,Brown,Jax
732,A671114,2014-01-18 14:33:00,Loyola Ln And Decker Ln,Austin,TX,Stray,Normal,Male,2013-01-18 14:33:00,7,10,23,True,Border Collie,Mix,Gold,White,Buster G
733,A795742,2019-05-24 10:22:00,7404 B Geneva Drive,Austin,TX,Stray,Normal,Male,2017-05-24 10:22:00,3,6,17,False,Cairn Terrier,None,Cream,Brown,None
734,A758896,2018-05-27 16:49:00,20708 Song Bird Drive,Pflugerville,TX,Stray,Normal,Male,2017-07-27 16:49:00,3,4,14,True,Labrador Retriever,Mix,Brown,White,Pumpkin
735,A635903,2020-02-08 16:40:00,1009 Coronation Way,Travis,TX,Stray,Normal,Female,2012-02-08 16:40:00,8,10,3,True,Chihuahua Shorthair,Mix,Black,White,Candy
736,A787302,2019-01-10 18:35:00,7516 Peccary Drive,Austin,TX,Stray,Normal,Male,2017-01-10 18:35:00,3,11,0,True,Siberian Husky,Mix,Gray,White,Sam
737,A714106,2015-10-18 11:03:00,183/Mlk,Travis,TX,Stray,Normal,Male,2014-10-18 11:03:00,6,1,23,True,Pit Bull,Mix,White,Brown,Nexus
738,A694904,2015-03-07 11:41:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-05-07 11:41:00,6,7,4,True,Norfolk Terrier,Mix,Tan,White,Tanner
739,A719632,2016-01-24 11:36:00,Anderson Ln And Burnet Rd,Austin,TX,Stray,Normal,Male,2015-01-24 11:36:00,5,10,17,True,Dachshund,Mix,White,Brown,Freckles
740,A721262,2016-02-24 11:10:00,None,Del Valle,TX,Owner Surrender,Normal,Female,2014-02-24 11:10:00,6,9,17,True,Italian Greyhound,Mix,Brown,White,Reyna
741,A728229,2016-06-01 12:42:00,13908 Tophill Cir,Travis,TX,Stray,Normal,Male,2015-06-01 12:42:00,5,6,10,True,Boxer,Mix,Brown Brindle,None,Landan
742,A798421,2019-06-26 11:07:00,10513 Cooper Hill Drive,Austin,TX,Stray,Normal,Male,2019-03-26 11:07:00,1,8,15,False,Australian Cattle Dog,None,Red Tick,None,None
743,A736828,2016-10-17 21:21:00,105 W Elliott,Austin,TX,Stray,Normal,Female,2010-10-17 21:21:00,10,1,23,True,Labrador Retriever,Mix,Black,White,Matie
744,A731502,2016-08-14 16:10:00,None,Manor,TX,Owner Surrender,Normal,Male,2015-08-14 16:10:00,5,3,27,True,Catahoula,Mix,Tan,White,Murphy
745,A703414,2016-02-27 11:05:00,Highway 183 And Ih-35,Austin,TX,Stray,Normal,Female,2013-02-27 11:05:00,7,9,14,False,Boston Terrier,None,Black,White,Sundae
746,A736450,2016-10-10 18:38:00,1715 W Cesar Chavez St,Austin,TX,Stray,Normal,Female,2016-09-10 18:38:00,4,3,0,True,Labrador Retriever,Mix,Black,White,None
747,A721862,2016-03-06 11:00:00,5601 Manchaca Rd,Austin,TX,Stray,Normal,Male,2014-03-06 11:00:00,6,9,5,True,Labrador Retriever,Mix,Black,None,Moose
748,A753601,2017-07-08 14:51:00,Conestoga And Ponciana,Austin,TX,Stray,Normal,Male,2017-06-08 14:51:00,3,6,3,True,Dachshund,Cardigan Welsh Corgi,White,Tan,Sammi
749,A759957,2017-10-10 13:47:00,None,Austin,TX,Owner Surrender,Normal,Female,2011-10-10 13:47:00,9,2,1,True,Catahoula,Mix,Tricolor,White,Clara
750,A717067,2015-12-01 13:09:00,Willow St And Chicon St,Austin,TX,Stray,Normal,Female,2014-12-01 13:09:00,6,0,10,True,Cardigan Welsh Corgi,Mix,Yellow,None,Pretzel
751,A695799,2015-01-23 12:13:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-01-23 12:13:00,8,10,18,True,Pit Bull,Mix,White,Brown Brindle,Minion
752,A517675,2015-08-05 15:57:00,6902 Deep Cir #A,Austin,TX,Owner Surrender,Normal,Female,2004-08-05 15:57:00,16,4,6,False,Australian Cattle Dog,None,White,Black,Blanca
753,A811435,2020-01-03 13:30:00,Highway 71 And Wolf Lane,Austin,TX,Stray,Normal,Female,2019-11-03 13:30:00,1,1,8,False,Pit Bull,None,Brown Brindle,None,Oribelle
754,A692518,2014-11-21 16:24:00,4106 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2012-11-21 16:24:00,8,0,20,True,Pit Bull,Mix,Blue,White,None
755,A820972,2020-08-02 12:27:00,Pearce And Wolf,Travis,TX,Stray,Sick,Female,2020-07-02 12:27:00,0,5,9,True,Siberian Husky,Mix,White,Tan,Molly
