,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
602,A690923,2014-10-28 10:42:00,5710 Reicher Dr,Austin,TX,Stray,Normal,Female,2012-10-28 10:42:00,8,1,3,True,Labrador Retriever,Mix,Black,None,Riley
603,A767731,2018-05-20 12:48:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-03-20 12:48:00,2,8,11,True,Jack Russell Terrier,Mix,White,Tan,Jax
604,A814041,2020-02-23 14:28:00,9212 S Hwy 183,Austin,TX,Stray,Normal,Female,2020-02-02 14:28:00,0,9,29,True,Australian Cattle Dog,Mix,Black,White,Moonpie
605,A680733,2014-06-06 18:57:00,Hwy 290 And Fm 973,Manor,TX,Stray,Normal,Female,2011-06-06 18:57:00,9,5,25,True,German Shepherd,Australian Cattle Dog,Black,Brown,Aster
606,A735718,2016-09-27 19:09:00,6207 Dorchester Dr,Austin,TX,Stray,Normal,Male,2013-09-27 19:09:00,7,2,4,True,Pit Bull,Labrador Retriever,Brown Brindle,White,Benny
607,A683086,2014-07-07 08:03:00,11313 Blairwood,Austin,TX,Stray,Normal,Female,2012-07-07 08:03:00,8,4,24,True,Australian Kelpie,Mix,Black,Brown,Mini Cooper
608,A583574,2018-06-24 23:17:00,305 E Yager,Austin,TX,Stray,Normal,Female,2007-06-24 23:17:00,13,5,7,True,Catahoula,Australian Cattle Dog,Tan,Blue Merle,Bailey
609,A782849,2018-10-22 11:17:00,1201 Payton Gin,Austin,TX,Stray,Normal,Female,2016-10-22 11:17:00,4,1,9,True,Pit Bull,Mix,Blue,White,Earleena
610,A754988,2017-07-27 14:54:00,5801 Signal Point Blvd,Austin,TX,Owner Surrender,Normal,Male,2017-06-27 14:54:00,3,5,4,True,German Shepherd,Labrador Retriever,Tan,Black,Scout
611,A712711,2015-09-27 10:45:00,Point N Dr & Arctic Ct,Austin,TX,Stray,Normal,Male,2000-09-27 10:45:00,20,2,4,True,Chihuahua Shorthair,Mix,Black,White,Mikal
612,A623101,2014-09-23 13:28:00,7404 Inspiration,Austin,TX,Stray,Normal,Male,2009-09-23 13:28:00,11,2,8,True,Presa Canario,Mix,Blue Tiger,White,Cowboy
613,A774364,2018-06-14 11:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-06-14 11:54:00,5,5,17,True,Catahoula,Mix,Black,Tan,Eva
614,A645345,2013-10-01 17:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-10-01 17:54:00,8,2,0,True,Pit Bull,Mix,Brown,White,Honey
615,A717905,2015-12-17 14:20:00,11717 Schriber Rd,Travis,TX,Stray,Normal,Male,2015-11-17 14:20:00,5,0,14,True,Chesa Bay Retr,Mix,Black,None,None
616,A778100,2018-08-08 15:35:00,8407 Coulver Road,Austin,TX,Stray,Normal,Female,2017-08-08 15:35:00,3,3,23,True,Labrador Retriever,Mix,Black,White,Ava
617,A669245,2013-12-30 19:28:00,None,Austin,TX,Owner Surrender,Sick,Female,2012-12-30 19:28:00,7,11,1,True,Boxer,Mix,Black,White,Bo
618,A693348,2014-12-06 11:39:00,183/Mlk,Austin,TX,Stray,Normal,Male,2014-06-06 11:39:00,6,5,25,True,German Shorthair Pointer,Mix,White,Tan,Griffin
619,A823204,2020-09-18 11:13:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-09-18 11:13:00,1,2,13,True,Australian Kelpie,Mix,Tan,None,Finn
620,A814825,2020-03-06 16:57:00,8115 Coulver Road,Travis,TX,Stray,Normal,Female,2020-01-06 16:57:00,0,10,25,True,Catahoula,Mix,Black,White,Danny Girl
621,A683044,2014-07-06 13:25:00,Scofield And Meehan,Austin,TX,Stray,Normal,Male,2005-07-06 13:25:00,15,4,25,True,Chihuahua Longhair,Mix,Brown Brindle,White,Saki
622,A813625,2020-02-14 16:00:00,5302 East State Highway 71,Travis,TX,Stray,Sick,Female,2019-12-14 16:00:00,0,11,17,True,Cairn Terrier,Mix,Black,None,Angel
623,A712942,2015-11-06 11:05:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2013-11-06 11:05:00,7,0,25,True,American Bulldog,Mix,Black,White,Pete
624,A693537,2014-12-10 10:25:00,3600 Abbate,Austin,TX,Stray,Normal,Male,2012-12-10 10:25:00,7,11,21,True,Papillon,Mix,Black,White,Tux
625,A764257,2017-12-26 14:56:00,None,Del Valle,TX,Owner Surrender,Normal,Female,2017-11-26 14:56:00,3,0,5,True,Chihuahua Shorthair,Mix,White,Buff,None
626,A751382,2017-06-07 15:04:00,1156 W Cesar Chavez St,Austin,TX,Stray,Normal,Male,2017-05-07 15:04:00,3,6,24,True,Labrador Retriever,Mix,Tan,Brown,Thor
627,A743396,2017-02-09 16:15:00,E 12Th St And Springdale Rd,Austin,TX,Stray,Normal,Male,2015-02-09 16:15:00,5,9,22,True,Labrador Retriever,Mix,Red,White,Turk
628,A723561,2016-04-03 16:27:00,1006 Banister Ln,Austin,TX,Stray,Normal,Female,2015-04-03 16:27:00,5,7,28,True,Australian Cattle Dog,Mix,Brown,White,Harley
629,A722495,2018-11-17 18:49:00,12408 Willow Wild Drive,Austin,TX,Stray,Normal,Male,2011-11-17 18:49:00,9,0,14,True,Chihuahua Shorthair,Mix,Tan,White,Lamont
630,A810178,2019-12-08 14:40:00,East 51St And Harman Avenue,Austin,TX,Stray,Normal,Male,2018-12-08 14:40:00,1,11,23,True,Pointer,Mix,Blue,White,Oreo
631,A806197,2019-10-07 11:20:00,1209 Eleanor St,Austin,TX,Stray,Normal,Male,2017-10-07 11:20:00,3,1,24,False,American Pit Bull Terrier,None,Brown,White,Ink
632,A760532,2017-11-30 13:31:00,None,Leander,TX,Owner Surrender,Normal,Female,2015-11-30 13:31:00,5,0,1,True,Catahoula,Mix,Blue Merle,None,Luna
633,A663798,2013-12-09 14:12:00,None,Austin,TX,Owner Surrender,Normal,Female,2007-12-09 14:12:00,12,11,22,True,Labrador Retriever,Mix,Yellow,None,Laika
634,A818417,2020-06-08 15:08:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-06-08 15:08:00,2,5,23,True,American Pit Bull Terrier,Mix,Brown Brindle,White,Max
635,A789594,2019-02-24 12:14:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-02-24 12:14:00,5,9,7,True,Chihuahua Longhair,Mix,Brown,Black,Morena
636,A667732,2013-11-21 18:54:00,Fleetridge,Austin,TX,Stray,Normal,Female,2011-11-21 18:54:00,9,0,10,True,Silky Terrier,Mix,Brown,Silver,Coco
637,A699932,2015-04-04 14:41:00,183/Mlk,Austin,TX,Stray,Normal,Female,2014-11-04 14:41:00,6,0,27,True,Labrador Retriever,Australian Cattle Dog,Brown,White,Roxy
638,A782922,2018-10-23 10:57:00,Bluff Springs Road,Austin,TX,Stray,Normal,Male,2017-10-23 10:57:00,3,1,8,True,Labrador Retriever,Mix,Red,None,Bugsy
639,A722351,2016-03-15 11:33:00,14300 Fm 969,Webberville,TX,Stray,Normal,Male,2013-03-15 11:33:00,7,8,16,True,Chihuahua Shorthair,Mix,Black,White,Bentley
640,A726125,2017-04-07 08:41:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-04-07 08:41:00,4,7,24,True,Pit Bull,Mix,Brown,None,Carley
641,A742589,2017-01-24 13:22:00,13104 Johnson Rd,Manor,TX,Stray,Normal,Male,2016-01-24 13:22:00,4,10,7,True,German Shepherd,Mix,Tan,Black,Apollo
642,A670612,2016-11-17 11:09:00,4100 Westbank Dr,Austin,TX,Stray,Normal,Female,2011-11-17 11:09:00,9,0,14,False,Beagle,None,Brown,White,Sheila
643,A810444,2019-12-13 16:32:00,East William Cannon Drive And South Pleasant Valley Road,Austin,TX,Stray,Normal,Male,2016-12-13 16:32:00,3,11,18,False,Yorkshire Terrier,None,Gray,Tan,Bobby
644,A754361,2017-07-19 14:12:00,812 And Doyle,Travis,TX,Stray,Normal,Female,2015-07-19 14:12:00,5,4,12,True,Rottweiler,Mix,Black,Tan,Ripley
645,A620780,2014-02-12 14:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-02-12 14:54:00,8,9,19,True,American Staffordshire Terrier,Mix,Brown Brindle,White,Moonbeam
646,A739497,2016-12-03 15:34:00,1515 Wickersham Ln,Austin,TX,Stray,Normal,Female,2014-12-03 15:34:00,5,11,28,True,Australian Cattle Dog,Beagle,Brown,None,Millie
647,A779016,2018-09-05 18:20:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-04-05 18:20:00,2,7,26,True,Siberian Husky,Mix,White,None,Yuri
648,A673091,2014-02-19 13:51:00,None,Travis,TX,Public Assist,Normal,Female,2011-02-19 13:51:00,9,9,12,True,Yorkshire Terrier,Mix,Black,Tan,Hazel
649,A747907,2017-06-22 12:30:00,1881 Grove Blvd,Austin,TX,Stray,Normal,Female,2015-06-22 12:30:00,5,5,9,True,Chihuahua Shorthair,Mix,White,Brown,Dulce
650,A531549,2017-10-23 13:11:00,Manchaca Road And Berkley Avenue,Austin,TX,Stray,Normal,Male,2007-10-23 13:11:00,13,1,8,True,Chihuahua Longhair,Mix,Brown,White,Gizmo
651,A627554,2017-03-23 12:56:00,9909 North Lamar,Austin,TX,Stray,Normal,Male,2010-03-23 12:56:00,10,8,8,True,German Shepherd,Mix,Black,Tan,Dylan
652,A686117,2016-10-03 16:08:00,908 N Bend Dr,Austin,TX,Stray,Normal,Male,2010-10-03 16:08:00,10,1,28,True,Toy Poodle,Mix,White,Tan,Bonbon
653,A766359,2018-02-07 13:35:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-02-07 13:35:00,6,9,24,True,Tibetan Spaniel,Chihuahua Longhair,Tan,None,Mearu
654,A728757,2016-06-08 11:21:00,5812 Malarkey Rd,Del Valle,TX,Stray,Normal,Female,2013-06-08 11:21:00,7,5,23,True,Pit Bull,Mix,White,Black,Gilley
655,A808433,2019-11-08 16:54:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-11-08 16:54:00,10,0,23,False,Dachshund,None,Black,Gray,Coal
656,A722762,2016-03-22 00:49:00,1St St N And Main St,Pflugerville,TX,Public Assist,Normal,Male,2013-03-22 00:49:00,7,8,10,True,Rottweiler,Mix,Black,Brown,Buck
657,A743612,2017-02-13 13:20:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-01-13 13:20:00,3,10,18,True,Miniature Schnauzer,Mix,Black,None,None
658,A612925,2013-12-20 13:29:00,1608 Garden St,Austin,TX,Stray,Normal,Male,2011-12-20 13:29:00,8,11,11,True,Australian Shepherd,Mix,White,Brown,Blake
659,A743117,2018-03-18 18:06:00,South Congress Avenue And Sheraton Avenue,Austin,TX,Stray,Normal,Male,2017-03-18 18:06:00,3,8,13,True,Irish Terrier,Mix,Tan,Black,Hunter
660,A720975,2016-02-18 17:27:00,1941 Gaston Place Dr,Austin,TX,Stray,Sick,Male,2014-02-18 17:27:00,6,9,13,True,Shih Tzu,Mix,Cream,None,Moose
661,A764465,2017-12-30 14:44:00,11425 Ptarmigan Dr,Austin,TX,Stray,Normal,Female,2013-12-30 14:44:00,6,11,1,True,Miniature Poodle,Mix,White,None,None
662,A763702,2017-12-14 13:05:00,Ferguson Lane And Brown Street,Austin,TX,Stray,Normal,Female,2015-12-14 13:05:00,4,11,17,True,Chihuahua Shorthair,Mix,Brown,None,Evita
663,A678093,2014-05-03 16:43:00,None,Jonestown,TX,Owner Surrender,Normal,Female,2013-05-03 16:43:00,7,6,28,True,Pit Bull,Mix,White,Brown,Gigi
664,A691541,2014-11-06 11:04:00,1002 Lott,Austin,TX,Public Assist,Normal,Female,2013-11-06 11:04:00,7,0,25,True,Pit Bull,Mix,Fawn,None,Chickla
665,A669543,2013-12-22 14:19:00,None,Austin,TX,Owner Surrender,Normal,Male,2013-11-22 14:19:00,7,0,9,True,Labrador Retriever,German Shepherd,Chocolate,None,Harley
666,A790673,2019-03-14 11:45:00,2900 Sunridge Drive,Austin,TX,Stray,Normal,Female,2006-03-14 11:45:00,14,8,17,True,Miniature Poodle,Mix,White,None,Roxy
667,A644228,2015-12-17 11:52:00,None,Austin,TX,Owner Surrender,Normal,Female,2011-12-17 11:52:00,8,11,14,True,German Shepherd,Mix,Sable,None,Arya
668,A700948,2015-04-21 15:52:00,8105 Linden,Travis,TX,Stray,Normal,Unknown,2006-04-21 15:52:00,14,7,10,True,Australian Cattle Dog,Chinese Sharpei,Tan,Brown,None
669,A805595,2019-09-29 10:50:00,10020 Shively Lane,Austin,TX,Stray,Normal,Male,2017-09-29 10:50:00,3,2,2,True,Rottweiler,Siberian Husky,Black,Tricolor,Ice-T
670,A751106,2017-06-23 18:42:00,None,Travis,TX,Owner Surrender,Normal,Male,2014-06-23 18:42:00,6,5,8,True,German Shepherd,Mix,Brown,Black,Luke
671,A689298,2014-10-01 18:29:00,Convict Hill Rd & Poncha Pass,Austin,TX,Stray,Normal,Female,2013-10-01 18:29:00,7,2,0,True,German Shepherd,Mix,Black,Tan,Kasey
672,A617900,2015-02-10 12:02:00,Cumberland Rd And Congress Ave,Austin,TX,Stray,Normal,Male,2003-02-10 12:02:00,17,9,21,True,Miniature Poodle,Mix,Black,White,Teddy
673,A742459,2017-01-22 09:11:00,9100 Fm 812 Road,Travis,TX,Stray,Normal,Male,2016-12-25 09:11:00,3,11,6,True,Pit Bull,Mix,Black,White,Khan
674,A798298,2019-06-24 11:55:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-06-24 11:55:00,8,5,7,False,Chihuahua Shorthair,None,Tan,None,Dude
675,A696283,2015-02-27 10:57:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-02-27 10:57:00,7,9,4,True,Pit Bull,Mix,White,Tan,Princess
676,A716675,2015-11-23 10:33:00,5106 Village Square,Austin,TX,Stray,Normal,Female,2012-11-23 10:33:00,8,0,8,True,Chihuahua Shorthair,Mix,Brown,None,Sirius
677,A753695,2019-09-14 17:45:00,None,Austin,TX,Public Assist,Normal,Male,2014-09-14 17:45:00,6,2,17,True,Pit Bull,Mix,Blue,None,Zeus
678,A721376,2016-02-25 15:59:00,None,Travis,TX,Owner Surrender,Normal,Male,2016-01-28 15:59:00,4,10,3,True,German Shepherd,Chow Chow,Sable,None,Jarvis
679,A807411,2019-10-24 14:19:00,14620 Plover Place,Travis,TX,Stray,Nursing,Unknown,2019-10-17 14:19:00,1,1,14,False,Great Pyrenees,None,Brown,None,None
680,A615086,2018-02-11 12:14:00,None,Austin,TX,Owner Surrender,Normal,Male,2009-02-11 12:14:00,11,9,20,False,Toy Poodle,None,Apricot,None,Alexander
681,A724311,2017-10-21 13:18:00,None,Austin,TX,Owner Surrender,Normal,Male,2004-10-21 13:18:00,16,1,10,True,Chihuahua Shorthair,Mix,Black,White,Jack
682,A810471,2019-12-14 10:42:00,1601 Faro Drive,Austin,TX,Stray,Normal,Female,2009-12-14 10:42:00,10,11,17,False,Yorkshire Terrier,None,Red,Black,Sissy
683,A783979,2018-11-09 16:57:00,12800 Pearce Ln,Austin,TX,Stray,Normal,Female,2016-11-09 16:57:00,4,0,22,True,Rottweiler,Mix,Black,Tan,Harlem
684,A782235,2018-10-12 11:55:00,1505 Cinammon Path,Austin,TX,Stray,Normal,Male,2016-10-12 11:55:00,4,1,19,True,Collie Smooth,Mix,Tricolor,White,Banjo
685,A666321,2013-10-30 12:31:00,12225 U.S. 290,Travis,TX,Stray,Normal,Male,2011-10-30 12:31:00,9,1,1,True,Miniature Schnauzer,Mix,Silver,None,Rafa
686,A674778,2014-03-23 12:12:00,None,Austin,TX,Public Assist,Normal,Male,2010-03-23 12:12:00,10,8,8,True,Chihuahua Shorthair,Dachshund,Red,White,Joey
687,A805934,2019-10-03 18:04:00,Webberville Road,Austin,TX,Stray,Nursing,Female,2019-09-12 18:04:00,1,2,19,True,Border Collie,Mix,White,Black,Monica
688,A825788,2020-11-12 15:12:00,None,Austin,TX,Owner Surrender,Nursing,Female,2018-11-12 15:12:00,2,0,19,False,Chihuahua Shorthair,None,Brown,White,Tiny
689,A749986,2017-08-29 14:33:00,None,Travis,TX,Owner Surrender,Normal,Female,2015-08-29 14:33:00,5,3,2,True,Pit Bull,Mix,Red,None,Mamas
690,A682180,2014-06-25 12:02:00,17305 Pearce Ln,Del Valle,TX,Stray,Normal,Male,2014-05-25 12:02:00,6,6,6,True,Border Terrier,Chihuahua Shorthair,Brown,None,None
691,A620803,2018-03-01 13:44:00,5407 Viewpoint Drive,Austin,TX,Stray,Normal,Female,2012-03-01 13:44:00,8,9,0,True,Miniature Poodle,Mix,White,Tricolor,Sassy
692,A747767,2017-05-07 13:06:00,None,Austin,TX,Owner Surrender,Normal,Male,2016-05-07 13:06:00,4,6,24,True,Labrador Retriever,Mix,Brown,White,Frank
693,A758131,2017-09-11 16:54:00,Outside Jurisdiction,None,None,Public Assist,Normal,Male,2016-09-11 16:54:00,4,2,20,True,Pit Bull,Mix,Black Brindle,White,096
694,A677133,2014-04-19 18:06:00,Fairway St & Club Way Dr,Austin,TX,Stray,Normal,Male,2012-04-19 18:06:00,8,7,12,True,Pit Bull,Mix,Blue,White,Blue
695,A744478,2017-03-01 17:34:00,Colton & 183,Travis,TX,Stray,Normal,Male,2015-03-01 17:34:00,5,9,0,True,German Shepherd,Mix,Black,None,Campeon
696,A760970,2017-12-26 12:26:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2015-12-26 12:26:00,4,11,5,True,American Bulldog,Mix,White,Black,Oscar
697,A711537,2015-09-08 13:53:00,Silent Harbor Loop And Hidden Harbor Dr,Pflugerville,TX,Stray,Normal,Female,2015-04-08 13:53:00,5,7,23,True,German Shepherd,Mix,Tricolor,None,None
698,A737662,2016-11-02 11:49:00,700 Middle Ln,Austin,TX,Stray,Normal,Male,2012-11-02 11:49:00,8,0,29,True,Rat Terrier,Chihuahua Shorthair,White,Tricolor,None
699,A746002,2017-03-28 09:41:00,None,Travis,TX,Stray,Normal,Female,2017-03-25 09:41:00,3,8,6,True,Jack Russell Terrier,Mix,Black,White,Puppy 3
700,A826116,2020-11-19 13:14:00,None,Travis,TX,Owner Surrender,Normal,Male,2020-09-19 13:14:00,0,2,12,True,Great Pyrenees,Labrador Retriever,Tan,None,Kona
701,A825971,2020-11-16 21:11:00,12825 Basket Flower,Travis,TX,Stray,Normal,Female,2018-11-16 21:11:00,2,0,15,False,Pit Bull,None,Brown,White,Mia
702,A826419,2020-11-27 17:43:00,13776 South 183 Highway,Austin,TX,Stray,Injured,Female,2013-11-27 17:43:00,7,0,4,False,Chihuahua Shorthair,None,Brown,None,None
703,A826518,2020-11-30 14:04:00,1117 Echo Lane,Austin,TX,Stray,Sick,Female,2014-11-30 14:04:00,6,0,1,False,Miniature Poodle,None,Brown,Gray,None
704,A826214,2020-11-22 11:34:00,None,Austin,TX,Stray,Normal,Female,2019-11-22 11:34:00,1,0,9,True,German Wirehaired Pointer,Mix,Tricolor,None,Pilot
705,A826529,2020-11-30 16:34:00,None,Travis,TX,Owner Surrender,Normal,Female,2019-11-30 16:34:00,1,0,1,False,Pit Bull,None,Black,White,Diamond
706,A826512,2020-11-30 12:44:00,East Braker Lane And Joseph Clayton Drive,Austin,TX,Stray,Normal,Male,2018-11-30 12:44:00,2,0,1,True,Chihuahua Shorthair,Mix,Red,White,None
707,A826530,2020-11-30 16:34:00,None,Travis,TX,Owner Surrender,Normal,Female,2019-11-30 16:34:00,1,0,1,False,Pit Bull,None,Brown,White,Sugar
708,A826162,2020-11-20 13:31:00,10908 Jones Road,Manor,TX,Stray,Normal,Female,2019-11-20 13:31:00,1,0,11,False,Pit Bull,None,Blue,White,Stella (Luna)
709,A823060,2020-09-15 13:42:00,137 West St Elmo Road,Austin,TX,Stray,Normal,Male,2018-09-15 13:42:00,2,2,16,False,Boxer,None,Brown Brindle,White,Tater
710,A823060,2020-10-13 12:01:00,9801 Curlew Dr,Austin,TX,Stray,Injured,Male,2018-10-13 12:01:00,2,1,18,False,Boxer,None,Brown Brindle,White,Tater
711,A685529,2016-07-13 11:45:00,None,Austin,TX,Public Assist,Normal,Male,2009-07-13 11:45:00,11,4,18,True,Chinese Sharpei,Mix,Brown Brindle,None,Murphy
712,A826313,2020-11-24 11:25:00,2930 Ellon Road,Travis,TX,Stray,Normal,Male,2017-11-24 11:25:00,3,0,7,True,Labrador Retriever,German Shepherd,Black,Brown,Yee Haw
713,A826482,2020-11-30 13:17:00,Oasis Drive And Richard King Trail,Austin,TX,Stray,Normal,Female,2019-11-30 13:17:00,1,0,1,False,Labrador Retriever,None,Tan,White,None
714,A821631,2020-10-29 17:04:00,North Oaks Drive And Berrywood Drive,Austin,TX,Stray,Normal,Male,2017-10-29 17:04:00,3,1,2,True,Basset Hound,Cardigan Welsh Corgi,Black,Brown,Gino
715,A826510,2020-11-30 12:00:00,None,Travis,TX,Owner Surrender,Normal,Male,2018-11-30 12:00:00,2,0,1,False,Labrador Retriever,None,Chocolate,White,None
716,A826241,2020-11-23 10:36:00,6933 Thistle Way,Austin,TX,Stray,Normal,Male,2018-11-23 10:36:00,2,0,8,False,American Pit Bull Terrier,None,Tan,White,Spurs
717,A826366,2020-11-25 12:12:00,5700 Blue Bluff,Austin,TX,Stray,Normal,Female,2019-11-25 12:12:00,1,0,6,True,German Shepherd,Siberian Husky,Tan,Black,Miss Kitty
718,A821631,2020-08-15 09:06:00,11441 North Interstate Highway 35,Austin,TX,Stray,Normal,Male,2018-08-15 09:06:00,2,3,16,True,Basset Hound,Cardigan Welsh Corgi,Black,Brown,Gino
719,A826507,2020-11-30 12:08:00,8102 Dampton,Austin,TX,Stray,Normal,Male,2018-11-30 12:08:00,2,0,1,False,Pit Bull,None,Brown Merle,White,None
720,A826500,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Female,2018-11-30 09:53:00,2,0,1,True,Norfolk Terrier,Chihuahua Shorthair,Brown,White,None
721,A826499,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Female,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Brown,None,None
722,A826494,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Female,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Tan,White,None
723,A826498,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Female,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Brown,White,None
724,A826495,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Male,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Tan,Black,None
725,A826496,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Male,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Brown,None,None
726,A826497,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Male,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Tan,White,None
727,A826485,2020-11-30 08:48:00,13321 Crane Rd,Travis,TX,Stray,Normal,Male,2018-11-30 08:48:00,2,0,1,True,Alaskan Husky,Border Collie,Brown,White,None
728,A826493,2020-11-30 09:53:00,4419 Dovemeadow Drive,Austin,TX,Stray,Nursing,Male,2020-10-30 09:53:00,0,1,1,True,Jack Russell Terrier,Chihuahua Shorthair,Tricolor,None,None
729,A826382,2020-11-25 15:13:00,1009 Edgecliff Terrace,Austin,TX,Stray,Normal,Male,2018-11-25 15:13:00,2,0,6,False,German Shepherd,None,Brown,Black,Rocky
730,A677996,2014-05-02 12:58:00,Webberville Rd And Hwy 130,Austin,TX,Stray,Normal,Male,2012-05-02 12:58:00,8,6,29,True,Chihuahua Shorthair,Mix,Brown,White,Radar
731,A806477,2019-10-11 14:36:00,9201 Circuit Of The Americas Boulevard,Austin,TX,Stray,Normal,Male,2016-10-11 14:36:00,4,1,20,True,Beagle,Mix,White,Brown,Buddy
732,A688996,2014-10-17 16:20:00,124 W Anderson Ln,Austin,TX,Stray,Normal,Male,2012-10-17 16:20:00,8,1,14,True,Golden Retriever,Mix,Red,None,Gibson
733,A666270,2013-11-03 16:11:00,None,Austin,TX,Public Assist,Normal,Male,2012-12-03 16:11:00,7,11,28,True,Pit Bull,Mix,Tan,Black,Viper
734,A726296,2016-05-09 13:09:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-10-09 13:09:00,5,1,22,True,Labrador Retriever,Australian Shepherd,Black,White,Leo
735,A685169,2016-06-18 16:01:00,8515 S Ih 35 Apt 6225,Austin,TX,Stray,Normal,Female,2012-06-18 16:01:00,8,5,13,True,Pit Bull,Mix,Black,White,Baby
736,A752626,2017-06-25 12:03:00,Sandshof And Loyola,Austin,TX,Stray,Normal,Male,2015-06-25 12:03:00,5,5,6,True,Pug,Mix,Brown,None,Lucky
737,A773957,2018-08-29 18:50:00,5508 Manowar Drive,Travis,TX,Stray,Normal,Male,2017-12-29 18:50:00,2,11,2,True,Black Mouth Cur,Mix,Brown,Black,Bear
738,A810071,2019-12-06 16:14:00,501 South Highway 183,Austin,TX,Stray,Normal,Female,2018-12-06 16:14:00,1,11,25,False,Pit Bull,None,Fawn,White,Jovi
739,A797875,2019-07-03 17:20:00,Hunters Bend Road And Dunlap Road,Austin,TX,Stray,Normal,Female,2017-07-03 17:20:00,3,4,28,True,Harrier,Mix,White,Tricolor,Roxy
740,A684113,2014-07-19 15:01:00,1107 Lambie,Austin,TX,Stray,Normal,Female,2013-07-19 15:01:00,7,4,12,True,German Shepherd,Mix,White,None,Sam
741,A672005,2014-02-02 12:36:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-02-02 12:36:00,7,9,29,True,Labrador Retriever,Pointer,Chocolate,White,Hazel
742,A740573,2016-12-19 16:27:00,8431 Bangor Bend,Austin,TX,Stray,Normal,Male,2014-12-19 16:27:00,5,11,12,False,Pit Bull,None,White,Tan,Handsome
743,A781828,2018-10-06 12:26:00,400 Grove Boulevard,Austin,TX,Stray,Normal,Male,2015-10-06 12:26:00,5,1,25,True,Jack Russell Terrier,Mix,Tricolor,White,Gizmo
744,A817062,2020-05-07 08:37:00,129 Andesite Trail,Travis,TX,Owner Surrender,Sick,Female,2020-04-07 08:37:00,0,7,24,False,Shih Tzu,None,White,Brown,Gigi
745,A665002,2013-10-12 11:45:00,509 E Todd Lane,Austin,TX,Stray,Normal,Female,2013-10-05 11:45:00,7,1,26,True,Australian Cattle Dog,Mix,Sable,White,None
746,A750872,2017-06-01 15:10:00,107 E Rector St,Manor,TX,Public Assist,Normal,Female,2016-06-01 15:10:00,4,6,0,True,Great Pyrenees,Mix,White,None,Daisy
747,A760315,2017-10-16 12:59:00,6505 Burleson Road,Austin,TX,Stray,Normal,Male,2014-10-16 12:59:00,6,1,15,True,Pit Bull,Mix,Black Brindle,White,Camo
748,A681720,2014-06-19 15:41:00,Linden Ln,Travis,TX,Stray,Normal,Female,2013-06-19 15:41:00,7,5,12,True,Pit Bull,Boxer,Brown Brindle,White,Noelle
749,A780089,2018-09-09 17:16:00,1715 Whittaker Drive,Austin,TX,Stray,Normal,Female,2017-11-09 17:16:00,3,0,22,True,Pit Bull,Mix,White,Tan,Maggie
750,A439728,2016-12-18 16:08:00,8208 Georgie Trace,Austin,TX,Stray,Normal,Female,2003-12-18 16:08:00,16,11,13,False,Pit Bull,None,Red,White,Diamond
751,A684875,2014-07-29 17:48:00,414 Thompson Lane,Austin,TX,Stray,Normal,Female,2014-03-29 17:48:00,6,8,2,True,German Shepherd,Mix,Black,Tan,None
